doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation,token_clean,expected_prediction
5459,3,8,caramel,caramel,caramel,NOUN,NN,7,pobj,caramel,1
5459,3,10,fudge,fudge,fudge,NOUN,NN,8,conj,fudge,0.999975562
5459,3,12,soft,soft,soft,ADJ,JJ,13,amod,soft,0.999981165
5459,3,13,spices,spices,spice,NOUN,NNS,10,conj,spices,0.999997854
5459,3,15,a,a,a,DET,DT,16,det,a,1.07E-09
5459,3,16,hint,hint,hint,NOUN,NN,3,npadvmod,hint,2.52E-07
5459,3,17,of,of,of,ADP,IN,16,prep,of,1.80E-09
5459,3,18,oak,oak,oak,NOUN,NN,17,pobj,oak,0.999998927
5459,3,20,toasted,toasted,toast,VERB,VBN,21,amod,toasted,0.999999523
5459,3,21,bread,bread,bread,NOUN,NN,18,conj,bread,0.999962568
5459,3,23,and,and,and,CCONJ,CC,21,cc,and,1.69E-06
5459,3,24,a,a,a,DET,DT,27,det,a,1.18E-09
5459,3,25,nice,nice,nice,ADJ,JJ,27,amod,nice,3.12E-07
5459,3,26,chocolate,chocolate,chocolate,NOUN,NN,27,compound,chocolate,0.999999881
5459,3,27,touch,touch,touch,NOUN,NN,21,conj,touch,4.72E-05
5459,3,28,that,that,that,DET,WDT,29,nsubj,that,1.37E-10
5459,3,29,opens,opens,open,VERB,VBZ,27,relcl,opens,1.18E-06
5459,3,30,up,up,up,PART,RP,29,prt,up,1.21E-07
5459,3,31,after,after,after,ADP,IN,29,prep,after,3.77E-09
5459,3,32,a,a,a,DET,DT,34,det,a,7.72E-10
5459,3,33,few,few,few,ADJ,JJ,34,amod,few,1.25E-08
5459,3,34,minutes,minutes,minute,NOUN,NNS,31,pobj,minutes,3.70E-06
5459,3,35,in,in,in,ADP,IN,34,prep,in,2.26E-09
5459,3,36,the,the,the,DET,DT,37,det,the,5.89E-08
5459,3,37,glass,glass,glass,NOUN,NN,35,pobj,glass,3.56E-05
5459,4,1,The,The,the,DET,DT,2,det,the,9.59E-08
5459,4,2,taste,taste,taste,NOUN,NN,3,nsubj,taste,1.04E-05
5459,4,3,has,has,have,VERB,VBZ,0,root,has,1.96E-08
5459,4,4,notes,notes,note,NOUN,NNS,3,dobj,notes,8.34E-07
5459,4,5,of,of,of,ADP,IN,4,prep,of,1.91E-09
5459,4,6,linseed,linseed,linseed,NOUN,NN,7,compound,linseed,0.999614954
5459,4,7,oil,oil,oil,NOUN,NN,5,pobj,oil,0.99996984
5459,4,9,good,good,good,ADJ,JJ,11,amod,good,6.43E-06
5459,4,10,spicy,spicy,spicy,ADJ,JJ,11,amod,spicy,0.999999762
5459,4,11,touches,touches,touch,NOUN,NNS,4,conj,touches,3.98E-05
5459,4,12,of,of,of,ADP,IN,11,prep,of,1.28E-09
5459,4,13,white,white,white,ADJ,JJ,14,amod,white,9.41E-07
5459,4,14,pepper,pepper,pepper,NOUN,NN,12,pobj,pepper,0.999990106
5459,4,15,and,and,and,CCONJ,CC,14,cc,and,1.73E-06
5459,4,16,allspice,allspice,allspice,NOUN,NN,14,conj,allspice,0.999877691
5459,4,18,caramel,caramel,caramel,NOUN,NN,14,conj,caramel,1
5459,4,20,vanilla,vanilla,vanilla,NOUN,NN,18,conj,vanilla,0.999999642
5459,4,22,chocolate,chocolate,chocolate,NOUN,NN,20,conj,chocolate,0.999999881
5459,4,24,and,and,and,CCONJ,CC,22,cc,and,1.78E-06
5459,4,25,a,a,a,DET,DT,26,det,a,1.10E-09
5459,4,26,hint,hint,hint,NOUN,NN,22,conj,hint,3.22E-07
5459,4,27,of,of,of,ADP,IN,26,prep,of,1.83E-09
5459,4,28,fudge,fudge,fudge,NOUN,NN,27,pobj,fudge,0.999975562
5459,4,29,in,in,in,ADP,IN,11,prep,in,2.89E-09
5459,4,30,the,the,the,DET,DT,31,det,the,6.69E-08
5459,4,31,background,background,background,NOUN,NN,29,pobj,background,3.52E-07
5459,5,1,The,The,the,DET,DT,2,det,the,7.39E-08
5459,5,2,finish,finish,finish,NOUN,NN,3,nsubj,finish,4.20E-06
5459,5,3,is,is,be,VERB,VBZ,0,root,is,1.89E-10
5459,5,4,medium,medium,medium,NOUN,NN,6,amod,medium,3.00E-08
5459,5,6,length,length,length,NOUN,NN,3,attr,length,4.22E-05
5459,5,7,with,with,with,ADP,IN,6,prep,with,7.06E-07
5459,5,8,lingering,lingering,linger,VERB,VBG,9,amod,lingering,1.13E-05
5459,5,9,chocolate,chocolate,chocolate,NOUN,NN,7,pobj,chocolate,0.999999762
5459,5,11,caramel,caramel,caramel,NOUN,NN,9,conj,caramel,1
5459,5,13,and,and,and,CCONJ,CC,11,cc,and,1.93E-06
5459,5,14,linseed,linseed,linseed,VERB,VB,11,conj,linseed,0.999537945
5459,5,15,oil,oil,oil,NOUN,NN,16,compound,oil,0.999948859
5459,5,16,notes,notes,note,NOUN,NNS,14,dobj,notes,9.23E-07
5459,6,1,Very,Very,very,ADV,RB,2,advmod,very,7.34E-08
5459,6,2,nice,nice,nice,ADJ,JJ,0,root,nice,3.46E-07
5459,7,2,July,July,July,PROPN,NNP,0,root,july,6.64E-05
5459,7,4,2017,2017,2017,NUM,CD,2,npadvmod,2017,0.196397543
1431,1,1,Lush,Lush,lush,ADJ,JJ,2,amod,lush,5.31E-04
1431,1,2,caramel,caramel,caramel,NOUN,NN,23,npadvmod,caramel,1
1431,1,4,red,red,red,ADJ,JJ,5,amod,red,8.63E-06
1431,1,5,apples,apples,apple,NOUN,NNS,2,appos,apples,0.999991059
1431,1,7,sanded,sanded,sand,VERB,VBN,8,amod,sanded,0.005115901
1431,1,8,oak,oak,oak,NOUN,NN,5,conj,oak,0.999998093
1431,1,10,and,and,and,CCONJ,CC,8,cc,and,1.78E-06
1431,1,11,olive,olive,olive,ADJ,JJ,12,amod,olive,0.999995947
1431,1,12,oil,oil,oil,NOUN,NN,14,nmod,oil,0.999933958
1431,1,13,first,first,first,ADJ,JJ,14,amod,first,4.21E-10
1431,1,14,pressings,pressings,pressing,NOUN,NNS,8,conj,pressings,1.72E-04
1431,1,15,with,with,with,ADP,IN,14,prep,with,6.49E-07
1431,1,16,herbal,herbal,herbal,ADJ,JJ,17,amod,herbal,0.999995828
1431,1,17,overtones,overtones,overtone,NOUN,NNS,15,pobj,overtones,8.76E-05
1431,1,19,this,this,this,DET,DT,21,det,this,9.32E-09
1431,1,20,ancient,ancient,ancient,ADJ,JJ,21,amod,ancient,1.05E-06
1431,1,21,grain,grain,grain,NOUN,NN,23,nsubj,grain,0.999922633
1431,1,22,has,has,have,VERB,VBZ,23,aux,has,9.36E-09
1431,1,23,managed,managed,manage,VERB,VBN,0,root,managed,1.73E-06
1431,1,24,to,to,to,PART,TO,25,aux,to,1.61E-09
1431,1,25,retain,retain,retain,VERB,VB,23,xcomp,retain,2.29E-04
1431,1,26,its,its,-PRON-,DET,PRP$,28,poss,its,4.71E-08
1431,1,27,distinctive,distinctive,distinctive,ADJ,JJ,28,amod,distinctive,2.35E-06
1431,1,28,character,character,character,NOUN,NN,25,dobj,character,2.04E-05
1431,2,1,The,The,the,DET,DT,2,det,the,1.32E-07
1431,2,2,palate,palate,palate,NOUN,NN,3,nsubj,palate,4.61E-08
1431,2,3,is,is,be,VERB,VBZ,15,ccomp,is,5.31E-10
1431,2,4,initially,initially,initially,ADV,RB,3,advmod,initially,1.28E-07
1431,2,5,mouth,mouth,mouth,NOUN,NN,7,compound,mouth,1.80E-06
1431,2,7,drawing,drawing,drawing,NOUN,NN,3,attr,drawing,1.03E-06
1431,2,8,with,with,with,ADP,IN,7,prep,with,7.73E-07
1431,2,9,an,an,an,DET,DT,11,det,an,6.84E-08
1431,2,10,oily,oily,oily,ADJ,JJ,11,amod,oily,0.999922395
1431,2,11,structure,structure,structure,NOUN,NN,8,pobj,structure,3.92E-07
1431,2,13,the,the,the,DET,DT,14,det,the,9.60E-08
1431,2,14,flavors,flavors,flavor,NOUN,NNS,15,nsubj,flavors,4.52E-06
1431,2,15,are,are,be,VERB,VBP,0,root,are,2.70E-08
1431,2,16,a,a,a,DET,DT,18,det,a,1.15E-09
1431,2,17,pleasing,pleasing,pleasing,ADJ,JJ,18,amod,pleasing,7.98E-07
1431,2,18,tangle,tangle,tangle,NOUN,NN,15,attr,tangle,0.003612334
1431,2,19,of,of,of,ADP,IN,18,prep,of,1.59E-09
1431,2,20,caramelized,caramelized,caramelize,VERB,VBN,21,amod,caramelized,0.99999845
1431,2,21,apple,apple,apple,NOUN,NN,19,pobj,apple,0.999989867
1431,2,23,toffee,toffee,toffee,NOUN,NN,21,conj,toffee,1
1431,2,25,and,and,and,CCONJ,CC,23,cc,and,1.62E-06
1431,2,26,sultana,sultana,sultana,NOUN,NN,23,conj,sultana,0.999970198
1431,2,28,with,with,with,ADP,IN,15,prep,with,6.80E-07
1431,2,29,a,a,a,DET,DT,32,det,a,5.48E-10
1431,2,30,noticeably,noticeably,noticeably,ADV,RB,31,advmod,noticeably,1.49E-04
1431,2,31,long,long,long,ADJ,JJ,32,amod,long,9.10E-08
1431,2,32,finish,finish,finish,NOUN,NN,28,pobj,finish,1.16E-05
1431,3,1,Banish,Banish,banish,VERB,VB,0,root,banish,0.79470104
1431,3,2,any,any,any,DET,DT,3,det,any,2.98E-06
1431,3,3,notion,notion,notion,NOUN,NN,1,dobj,notion,5.77E-06
1431,3,4,you,you,-PRON-,PRON,PRP,6,nsubj,you,3.60E-08
1431,3,5,might,might,may,VERB,MD,6,aux,might,8.94E-09
1431,3,6,have,have,have,VERB,VB,3,relcl,have,3.17E-08
1431,3,7,of,of,of,ADP,IN,6,prep,of,1.38E-09
1431,3,8,adding,adding,add,VERB,VBG,7,pcomp,adding,7.00E-06
1431,3,9,water,water,water,NOUN,NN,8,dobj,water,1.09E-05
1431,3,10,right,right,right,ADV,RB,11,advmod,right,2.31E-08
1431,3,11,now,now,now,ADV,RB,8,advmod,now,7.80E-10
1431,4,1,It,It,-PRON-,PRON,PRP,3,nsubj,it,1.72E-09
1431,4,2,'s,'s,be,VERB,VBZ,3,aux,s,1.02E-07
1431,4,3,welcoming,welcoming,welcome,VERB,VBG,0,root,welcoming,4.22E-05
1431,4,4,to,to,to,PART,TO,5,aux,to,1.17E-09
1431,4,5,have,have,have,VERB,VB,3,xcomp,have,1.02E-08
1431,4,6,a,a,a,DET,DT,10,det,a,2.54E-10
1431,4,7,great,great,great,ADJ,JJ,9,amod,great,1.50E-06
1431,4,8,aged,aged,aged,ADJ,JJ,9,amod,aged,7.67E-06
1431,4,9,grain,grain,grain,NOUN,NN,10,compound,grain,0.99996531
1431,4,10,unafraid,unafraid,unafraid,ADJ,JJ,5,dobj,unafraid,3.04E-04
1431,4,11,to,to,to,PART,TO,12,aux,to,7.65E-10
1431,4,12,show,show,show,VERB,VB,10,acl,show,2.54E-10
1431,4,13,its,its,-PRON-,DET,PRP$,15,poss,its,4.17E-08
1431,4,14,TRUE,TRUE,TRUE,ADJ,JJ,15,amod,TRUE,8.13E-08
1431,4,15,colors,colors,color,NOUN,NNS,12,dobj,colors,1.71E-09
1431,5,2,248,248,248,NUM,CD,3,nummod,248,0.017308997
1431,5,3,bottles,bottles,bottle,NOUN,NNS,0,root,bottles,2.34E-07
615,1,1,Soft,Soft,soft,ADJ,JJ,3,amod,soft,0.999944329
615,1,2,berry,berry,berry,NOUN,NN,3,compound,berry,0.999999881
615,1,3,fruits,fruits,fruit,NOUN,NNS,0,root,fruits,0.999999523
615,1,4,and,and,and,CCONJ,CC,3,cc,and,2.22E-06
615,1,5,roasted,roasted,roasted,ADJ,JJ,6,amod,roasted,1
615,1,6,spices,spices,spice,NOUN,NNS,3,conj,spices,0.999994516
615,1,8,draped,draped,drape,VERB,VBN,3,acl,draped,8.83E-05
615,1,9,in,in,in,ADP,IN,8,prep,in,4.45E-09
615,1,10,the,the,the,DET,DT,12,det,the,9.94E-08
615,1,11,wine,wine,wine,NOUN,NN,12,compound,wine,0.999932647
615,1,12,flavors,flavors,flavor,NOUN,NNS,9,pobj,flavors,1.66E-06
615,1,13,of,of,of,ADP,IN,12,prep,of,6.23E-10
615,1,14,the,the,the,DET,DT,18,det,the,2.88E-08
615,1,15,California,California,California,PROPN,NNP,17,compound,california,9.10E-07
615,1,16,Cabernet,Cabernet,Cabernet,PROPN,NNP,17,compound,cabernet,1.70E-05
615,1,17,Sauvignon,Sauvignon,Sauvignon,PROPN,NNP,18,compound,sauvignon,1.45E-04
615,1,18,barrique,barrique,barrique,NOUN,NN,13,pobj,barrique,0.002306437
615,2,1,The,The,the,DET,DT,2,det,the,9.86E-08
615,2,2,flavors,flavors,flavor,NOUN,NNS,3,nsubj,flavors,3.63E-06
615,2,3,start,start,start,VERB,VBP,0,root,start,1.90E-07
615,2,4,softly,softly,softly,ADV,RB,3,advmod,softly,5.22E-06
615,2,6,with,with,with,ADP,IN,3,prep,with,6.21E-07
615,2,7,rhubarb,rhubarb,rhubarb,NOUN,NN,6,pobj,rhubarb,1
615,2,9,apple,apple,apple,NOUN,NN,7,conj,apple,0.999988914
615,2,11,blackberry,blackberry,blackberry,ADJ,JJ,12,compound,blackberry,0.997839928
615,2,12,fruit,fruit,fruit,NOUN,NN,9,conj,fruit,1
615,2,14,and,and,and,CCONJ,CC,12,cc,and,1.69E-06
615,2,15,Brazil,Brazil,Brazil,PROPN,NNP,16,compound,brazil,0.308360666
615,2,16,nut,nut,nut,NOUN,NN,12,conj,nut,0.999991059
615,2,17,before,before,before,ADP,IN,16,prep,before,3.55E-08
615,2,18,a,a,a,DET,DT,21,det,a,1.93E-09
615,2,19,spice,spice,spice,NOUN,NN,20,compound,spice,0.999995232
615,2,20,steamroller,steamroller,steamroller,NOUN,NN,21,compound,steamroller,0.011284903
615,2,21,rattles,rattles,rattle,NOUN,NNS,17,pobj,rattles,1.96E-04
615,2,22,through,through,through,ADV,RB,21,prep,through,6.11E-07
615,2,24,jettisoning,jettisoning,jettison,VERB,VBG,3,advcl,jettisoning,0.116657145
615,2,25,licorice,licorice,licorice,NOUN,NN,28,nmod,licorice,1
615,2,26,and,and,and,CCONJ,CC,25,cc,and,1.79E-06
615,2,27,star,star,star,NOUN,NN,25,conj,star,2.35E-06
615,2,28,anise,anise,anise,ADV,RB,24,dobj,anise,0.999999881
615,2,29,over,over,over,ADP,IN,28,prep,over,1.93E-08
615,2,30,cooked,cooked,cooked,ADJ,JJ,31,amod,cooked,0.996079385
615,2,31,fruits,fruits,fruit,NOUN,NNS,29,pobj,fruits,0.999999523
615,3,1,The,The,the,DET,DT,2,det,the,1.17E-07
615,3,2,reverberations,reverberations,reverberation,NOUN,NNS,6,nsubj,reverberations,0.006340148
615,3,3,of,of,of,ADP,IN,2,prep,of,1.93E-09
615,3,4,the,the,the,DET,DT,5,det,the,9.94E-08
615,3,5,spices,spices,spice,NOUN,NNS,3,pobj,spices,0.999997735
615,3,6,continue,continue,continue,VERB,VBP,0,root,continue,1.45E-07
615,3,7,through,through,through,ADP,IN,6,prep,through,2.29E-07
615,3,8,a,a,a,DET,DT,10,det,a,9.62E-10
615,3,9,dry,dry,dry,ADJ,JJ,10,amod,dry,0.999940157
615,3,10,finish,finish,finish,NOUN,NN,7,pobj,finish,1.11E-05
615,4,1,With,With,with,ADP,IN,12,prep,with,5.91E-07
615,4,2,the,the,the,DET,DT,3,det,the,6.72E-08
615,4,3,grain,grain,grain,NOUN,NN,1,pobj,grain,0.999952197
615,4,4,as,as,as,ADP,IN,3,prep,as,7.56E-10
615,4,5,a,a,a,DET,DT,6,det,a,4.68E-10
615,4,6,canvas,canvas,canvas,NOUN,NN,4,pobj,canvas,2.36E-05
615,4,8,the,the,the,DET,DT,9,det,the,4.58E-08
615,4,9,wine,wine,wine,NOUN,NN,11,poss,wine,0.999959826
615,4,10,'s,'s,'s,PART,POS,9,case,s,9.67E-08
615,4,11,colors,colors,color,NOUN,NNS,12,nsubj,colors,7.75E-10
615,4,12,work,work,work,VERB,VBP,0,root,work,2.76E-07
615,4,13,particularly,particularly,particularly,ADV,RB,14,advmod,particularly,5.03E-07
615,4,14,well,well,well,ADV,RB,12,advmod,well,1.63E-08
615,4,15,here,here,here,ADV,RB,12,advmod,here,2.26E-09
469,1,1,This,This,this,DET,DT,4,det,this,6.66E-09
469,1,2,44,44,44,NUM,CD,3,nummod,44,2.02E-07
469,1,3,year,year,year,NOUN,NN,4,npadvmod,year,8.74E-10
469,1,4,old,old,old,ADJ,JJ,6,nsubjpass,old,3.48E-10
469,1,5,was,was,be,VERB,VBD,6,auxpass,was,5.50E-11
469,1,6,matured,matured,mature,VERB,VBN,0,root,matured,5.94E-06
469,1,7,in,in,in,ADP,IN,6,prep,in,2.06E-10
469,1,8,oloroso,oloroso,oloroso,NOUN,NN,9,amod,oloroso,0.999986529
469,1,9,casks,casks,cask,NOUN,NNS,7,pobj,casks,1.01E-07
469,1,10,before,before,before,ADP,IN,6,prep,before,3.67E-09
469,1,11,being,being,be,VERB,VBG,12,auxpass,being,1.20E-07
469,1,12,bottled,bottled,bottle,VERB,VBN,10,pcomp,bottled,1.38E-06
469,1,13,at,at,at,ADP,IN,12,prep,at,3.34E-08
469,1,14,cask,cask,cask,NOUN,NN,15,compound,cask,1.97E-07
469,1,15,strength,strength,strength,NOUN,NN,13,pobj,strength,1.31E-07
469,1,16,in,in,in,ADP,IN,12,prep,in,1.03E-09
469,1,17,May,May,May,PROPN,NNP,16,pobj,may,1.44E-08
469,1,18,2016,2016,2016,NUM,CD,17,nummod,2016,1.80E-04
469,2,1,Mellow,Mellow,mellow,ADJ,JJ,4,amod,mellow,3.20E-04
469,2,3,sherried,sherried,sherrie,VERB,VBN,4,amod,sherried,0.99958092
469,2,4,fruit,fruit,fruit,NOUN,NN,14,nsubj,fruit,1
469,2,5,on,on,on,ADP,IN,4,prep,on,1.49E-08
469,2,6,the,the,the,DET,DT,7,det,the,6.44E-08
469,2,7,nose,nose,nose,NOUN,NN,5,pobj,nose,1.55E-06
469,2,9,with,with,with,ADP,IN,4,prep,with,8.31E-07
469,2,10,rose,rose,rose,NOUN,NN,11,amod,rose,0.993294537
469,2,11,hips,hips,hip,NOUN,NNS,9,pobj,hips,3.43E-05
469,2,13,vanilla,vanilla,vanilla,NOUN,NN,14,nsubj,vanilla,0.999999642
469,2,14,fudge,fudge,fudge,NOUN,NN,0,root,fudge,0.999935389
469,2,16,almond,almond,almond,ADJ,JJ,14,conj,almond,1
469,2,18,honey,honey,honey,NOUN,NN,16,conj,honey,1
469,2,20,and,and,and,CCONJ,CC,18,cc,and,2.19E-06
469,2,21,slightly,slightly,slightly,ADV,RB,22,advmod,slightly,5.95E-05
469,2,22,earthy,earthy,earthy,ADJ,JJ,18,conj,earthy,0.999978781
469,2,23,spices,spices,spice,NOUN,NNS,18,conj,spices,0.999995828
469,3,1,The,The,the,DET,DT,3,det,the,1.81E-07
469,3,2,fragrant,fragrant,fragrant,ADJ,JJ,3,amod,fragrant,8.01E-05
469,3,3,palate,palate,palate,NOUN,NN,4,nsubj,palate,3.65E-08
469,3,4,features,features,feature,VERB,VBZ,0,root,features,1.88E-06
469,3,5,an,an,an,DET,DT,7,det,an,7.62E-08
469,3,6,intense,intense,intense,ADJ,JJ,7,amod,intense,1.60E-06
469,3,7,blast,blast,blast,NOUN,NN,4,dobj,blast,9.90E-05
469,3,8,of,of,of,ADP,IN,7,prep,of,1.53E-09
469,3,9,ripe,ripe,ripe,ADJ,JJ,10,amod,ripe,0.999990344
469,3,10,fruit,fruit,fruit,NOUN,NN,8,pobj,fruit,1
469,3,12,caramel,caramel,caramel,NOUN,NN,10,conj,caramel,1
469,3,14,and,and,and,CCONJ,CC,12,cc,and,2.19E-06
469,3,15,sweet,sweet,sweet,ADJ,JJ,16,amod,sweet,0.999999285
469,3,16,spices,spices,spice,NOUN,NNS,12,conj,spices,0.999997497
469,3,18,while,while,while,ADP,IN,20,mark,while,1.27E-09
469,3,19,resin,resin,resin,NOUN,NN,20,nsubj,resin,0.991051674
469,3,20,develops,develops,develop,VERB,VBZ,4,advcl,develops,5.00E-04
469,3,21,in,in,in,ADP,IN,20,prep,in,3.49E-09
469,3,22,time,time,time,NOUN,NN,21,pobj,time,1.22E-09
469,4,1,The,The,the,DET,DT,5,det,the,3.81E-08
469,4,2,medium,medium,medium,ADJ,JJ,4,amod,medium,3.38E-08
469,4,4,length,length,length,NOUN,NN,5,compound,length,2.02E-05
469,4,5,finish,finish,finish,NOUN,NN,6,nsubj,finish,6.65E-06
469,4,6,offers,offers,offer,VERB,VBZ,0,root,offers,1.46E-06
469,4,7,plain,plain,plain,ADJ,JJ,8,amod,plain,1.91E-04
469,4,8,chocolate,chocolate,chocolate,NOUN,NN,6,dobj,chocolate,0.999999642
469,4,10,raisins,raisins,raisin,NOUN,NNS,8,conj,raisins,1
469,4,12,and,and,and,CCONJ,CC,10,cc,and,1.54E-06
469,4,13,prunes,prunes,prune,NOUN,NNS,10,conj,prunes,0.999996066
469,4,15,with,with,with,ADP,IN,6,prep,with,6.34E-07
469,4,16,no,no,no,DET,DT,18,det,no,8.93E-07
469,4,17,negative,negative,negative,ADJ,JJ,18,amod,negative,5.50E-05
469,4,18,tannins,tannins,tannin,NOUN,NNS,15,pobj,tannins,0.999981284
469,5,1,One,One,one,NUM,CD,0,root,one,4.04E-10
469,5,2,of,of,of,ADP,IN,1,prep,of,9.58E-10
469,5,3,the,the,the,DET,DT,5,det,the,4.93E-08
469,5,4,best,best,good,ADJ,JJS,5,amod,best,4.82E-06
469,5,5,Tomatins,Tomatins,Tomatins,PROPN,NNP,2,pobj,tomatins,0.055688433
469,5,6,to,to,to,ADP,IN,1,prep,to,1.27E-09
469,5,7,date,date,date,NOUN,NN,6,pobj,date,0.999255836
4308,1,1,While,While,while,ADP,IN,4,mark,while,9.00E-10
4308,1,2,Bruichladdich,Bruichladdich,Bruichladdich,PROPN,NNP,4,nsubj,bruichladdich,0.001015577
4308,1,3,usually,usually,usually,ADV,RB,4,advmod,usually,5.89E-08
4308,1,4,takes,takes,take,VERB,VBZ,12,advcl,takes,1.82E-08
4308,1,5,transparency,transparency,transparency,NOUN,NN,4,dobj,transparency,1.40E-06
4308,1,6,to,to,to,ADP,IN,4,prep,to,2.21E-09
4308,1,7,the,the,the,DET,DT,8,det,the,5.71E-08
4308,1,8,extreme,extreme,extreme,ADJ,JJ,6,pobj,extreme,1.59E-06
4308,1,10,Black,Black,Black,PROPN,NNP,11,compound,black,4.80E-07
4308,1,11,Art,Art,Art,PROPN,NNP,12,nsubj,art,3.38E-07
4308,1,12,is,is,be,VERB,VBZ,0,root,is,2.23E-10
4308,1,13,the,the,the,DET,DT,15,det,the,4.86E-08
4308,1,14,lone,lone,lone,ADJ,JJ,15,amod,lone,1.24E-05
4308,1,15,exception,exception,exception,NOUN,NN,12,attr,exception,4.10E-07
4308,2,1,Jim,Jim,Jim,PROPN,NNP,2,compound,jim,6.01E-04
4308,2,2,McEwan,McEwan,McEwan,PROPN,NNP,6,nsubj,mcewan,0.999859095
4308,2,3,and,and,and,CCONJ,CC,2,cc,and,1.27E-06
4308,2,4,Adam,Adam,Adam,PROPN,NNP,5,compound,adam,5.64E-04
4308,2,5,Hannett,Hannett,Hannett,PROPN,NNP,2,conj,hannett,0.941952288
4308,2,6,are,are,be,VERB,VBP,0,root,are,1.72E-08
4308,2,7,the,the,the,DET,DT,9,det,the,5.34E-08
4308,2,8,only,only,only,ADJ,JJ,9,amod,only,1.77E-10
4308,2,9,ones,ones,one,NOUN,NNS,6,attr,ones,4.80E-06
4308,2,10,who,who,who,PRON,WP,11,nsubj,who,5.04E-09
4308,2,11,know,know,know,VERB,VBP,9,relcl,know,2.89E-07
4308,2,12,the,the,the,DET,DT,13,det,the,6.94E-08
4308,2,13,makeup,makeup,makeup,NOUN,NN,11,dobj,makeup,0.10936892
4308,2,14,of,of,of,ADP,IN,13,prep,of,1.12E-09
4308,2,15,each,each,each,DET,DT,16,det,each,5.28E-10
4308,2,16,version,version,version,NOUN,NN,14,pobj,version,3.63E-06
4308,2,18,and,and,and,CCONJ,CC,6,cc,and,1.08E-06
4308,2,19,this,this,this,DET,DT,20,nsubj,this,6.94E-09
4308,2,20,is,is,be,VERB,VBZ,6,conj,is,2.52E-10
4308,2,21,Adam,Adam,Adam,PROPN,NNP,25,poss,adam,5.45E-04
4308,2,22,'s,'s,'s,PART,POS,21,case,s,1.03E-07
4308,2,23,first,first,first,ADJ,JJ,25,amod,first,3.24E-10
4308,2,24,Black,Black,Black,PROPN,NNP,25,compound,black,6.53E-07
4308,2,25,Art,Art,Art,PROPN,NNP,20,attr,art,4.28E-07
4308,2,26,since,since,since,ADP,IN,20,prep,since,8.14E-09
4308,2,27,taking,taking,take,VERB,VBG,26,pcomp,taking,1.45E-08
4308,2,28,over,over,over,PART,RP,27,prt,over,1.00E-08
4308,2,29,as,as,as,ADP,IN,27,prep,as,8.42E-10
4308,2,30,master,master,master,NOUN,NN,31,compound,master,1.42E-06
4308,2,31,blender,blender,blender,NOUN,NN,29,pobj,blender,6.70E-06
4308,2,32,when,when,when,ADV,WRB,34,advmod,when,1.54E-09
4308,2,33,Jim,Jim,Jim,PROPN,NNP,34,nsubj,jim,3.80E-04
4308,2,34,retired,retired,retire,VERB,VBD,27,advcl,retired,9.28E-05
4308,3,1,All,All,all,DET,DT,4,nsubj,all,1.61E-06
4308,3,2,we,we,-PRON-,PRON,PRP,3,nsubj,we,1.65E-09
4308,3,3,know,know,know,VERB,VBP,1,relcl,know,2.81E-07
4308,3,4,is,is,be,VERB,VBZ,0,root,is,2.06E-10
4308,3,5,that,that,that,ADP,IN,12,mark,that,3.26E-11
4308,3,6,the,the,the,DET,DT,8,det,the,3.43E-08
4308,3,7,youngest,youngest,young,ADJ,JJS,8,amod,youngest,2.85E-07
4308,3,8,whisky,whisky,whisky,NOUN,NN,12,nsubj,whisky,1.16E-06
4308,3,9,in,in,in,ADP,IN,8,prep,in,9.46E-10
4308,3,10,this,this,this,DET,DT,11,det,this,3.50E-09
4308,3,11,one,one,one,NOUN,NN,9,pobj,one,1.15E-10
4308,3,12,is,is,be,VERB,VBZ,4,ccomp,is,1.10E-10
4308,3,13,24,24,24,NUM,CD,14,nummod,24,2.67E-06
4308,3,14,years,years,year,NOUN,NNS,15,npadvmod,years,4.33E-09
4308,3,15,old,old,old,ADJ,JJ,12,acomp,old,3.20E-10
4308,3,16,and,and,and,CCONJ,CC,12,cc,and,3.23E-07
4308,3,17,the,the,the,DET,DT,22,det,the,2.23E-08
4308,3,18,48.4,48.4,48.4,NUM,CD,19,nummod,484,0.005496785
4308,3,20,ABV,ABV,ABV,PROPN,NNP,22,compound,abv,8.88E-04
4308,3,21,bottling,bottling,bottle,VERB,VBG,22,compound,bottling,6.92E-07
4308,3,22,strength,strength,strength,NOUN,NN,12,conj,strength,4.12E-07
4308,3,24,and,and,and,CCONJ,CC,12,cc,and,8.11E-07
4308,3,25,Adam,Adam,Adam,PROPN,NNP,28,nsubj,adam,5.83E-04
4308,3,26,wo,wo,will,AUX,MD,28,aux,wo,2.18E-05
4308,3,27,n't,n't,not,ADV,RB,28,neg,nt,0.001769342
4308,3,28,say,say,say,VERB,VB,12,conj,say,5.69E-09
4308,3,29,any,any,any,DET,DT,30,advmod,any,1.66E-06
4308,3,30,more,more,more,ADJ,JJR,28,dobj,more,5.44E-08
4308,3,31,than,than,than,ADP,IN,30,prep,than,1.99E-08
4308,3,32,that,that,that,DET,DT,31,pobj,that,1.33E-10
4308,4,1,The,The,the,DET,DT,2,det,the,1.21E-07
4308,4,2,nose,nose,nose,NOUN,NN,3,nsubj,nose,1.61E-06
4308,4,3,is,is,be,VERB,VBZ,0,root,is,3.17E-10
